"~id","~start_node_id","~end_node_id","~relationship_type"
"1539","1234","172","EXHIBITED_IN"
"1540","1234","173","EXHIBITED_IN"
"1541","1234","147","EXHIBITED_IN"
"1542","1234","150","EXHIBITED_IN"
"1543","1234","174","EXHIBITED_IN"
"1544","774","292","EXHIBITED_IN"
"1545","774","349","EXHIBITED_IN"
"1546","774","156","EXHIBITED_IN"
"1547","774","118","EXHIBITED_IN"
"1548","774","373","EXHIBITED_IN"
"1549","774","120","EXHIBITED_IN"
"1550","774","412","EXHIBITED_IN"
"1551","774","297","EXHIBITED_IN"
"1552","774","388","EXHIBITED_IN"
"1553","774","406","EXHIBITED_IN"
"1554","774","448","EXHIBITED_IN"
"1555","934","156","EXHIBITED_IN"
"1556","934","321","EXHIBITED_IN"
"1557","934","330","EXHIBITED_IN"
"1558","934","479","EXHIBITED_IN"
"1559","934","329","EXHIBITED_IN"
"1560","934","491","EXHIBITED_IN"
"1561","934","437","EXHIBITED_IN"
"1562","934","120","EXHIBITED_IN"
"1563","934","297","EXHIBITED_IN"
"1564","934","388","EXHIBITED_IN"
"1565","934","140","EXHIBITED_IN"
"1566","1010","156","EXHIBITED_IN"
"1567","1010","437","EXHIBITED_IN"
"1568","1010","321","EXHIBITED_IN"
"1569","1010","332","EXHIBITED_IN"
"1570","1010","331","EXHIBITED_IN"
"1571","1010","330","EXHIBITED_IN"
"1572","1010","367","EXHIBITED_IN"
"1573","1010","373","EXHIBITED_IN"
"1574","1010","120","EXHIBITED_IN"
"1575","1010","388","EXHIBITED_IN"
"1576","1010","326","EXHIBITED_IN"
"1577","1122","214","EXHIBITED_IN"
"1578","1122","156","EXHIBITED_IN"
"1579","1122","305","EXHIBITED_IN"
"1580","1122","173","EXHIBITED_IN"
"1581","1122","264","EXHIBITED_IN"
"1582","1122","450","EXHIBITED_IN"
"1583","1122","174","EXHIBITED_IN"
"1584","1122","132","EXHIBITED_IN"
"1585","1122","306","EXHIBITED_IN"
"1586","1122","266","EXHIBITED_IN"
"1587","1204","204","EXHIBITED_IN"
"1588","1204","349","EXHIBITED_IN"
"1589","1204","156","EXHIBITED_IN"
"1590","1204","437","EXHIBITED_IN"
"1591","1204","332","EXHIBITED_IN"
"1592","1204","333","EXHIBITED_IN"
"1593","1204","331","EXHIBITED_IN"
"1594","1204","472","EXHIBITED_IN"
"1595","1204","373","EXHIBITED_IN"
"1596","1204","120","EXHIBITED_IN"
"1597","772","317","EXHIBITED_IN"
"1598","772","164","EXHIBITED_IN"
"1599","772","332","EXHIBITED_IN"
"1600","772","333","EXHIBITED_IN"
"1601","772","172","EXHIBITED_IN"
"1602","772","173","EXHIBITED_IN"
"1603","772","290","EXHIBITED_IN"
"1604","772","174","EXHIBITED_IN"
"1605","772","243","EXHIBITED_IN"
"1606","772","96","EXHIBITED_IN"
"1607","1028","470","EXHIBITED_IN"
"1608","1028","349","EXHIBITED_IN"
"1609","1028","156","EXHIBITED_IN"
"1610","1028","437","EXHIBITED_IN"
"1611","1028","321","EXHIBITED_IN"
"1612","1028","332","EXHIBITED_IN"
"1613","1028","333","EXHIBITED_IN"
"1614","1028","373","EXHIBITED_IN"
"1615","1028","120","EXHIBITED_IN"
"1616","1028","412","EXHIBITED_IN"
"1617","1072","214","EXHIBITED_IN"
"1618","1072","493","EXHIBITED_IN"
"1619","1072","182","EXHIBITED_IN"
"1620","1072","156","EXHIBITED_IN"
"1621","1072","172","EXHIBITED_IN"
"1622","1072","173","EXHIBITED_IN"
"1623","1072","150","EXHIBITED_IN"
"1624","1072","174","EXHIBITED_IN"
"1625","1072","120","EXHIBITED_IN"
"1626","741","349","EXHIBITED_IN"
"1627","741","156","EXHIBITED_IN"
"1628","741","437","EXHIBITED_IN"
"1629","741","321","EXHIBITED_IN"
"1630","741","332","EXHIBITED_IN"
"1631","741","333","EXHIBITED_IN"
"1632","741","331","EXHIBITED_IN"
"1633","741","330","EXHIBITED_IN"
"1634","741","329","EXHIBITED_IN"
"1635","643","156","EXHIBITED_IN"
"1636","643","320","EXHIBITED_IN"
"1637","643","172","EXHIBITED_IN"
"1638","643","478","EXHIBITED_IN"
"1639","643","173","EXHIBITED_IN"
"1640","643","450","EXHIBITED_IN"
"1641","643","147","EXHIBITED_IN"
"1642","643","150","EXHIBITED_IN"
"1643","643","174","EXHIBITED_IN"
"1644","975","365","EXHIBITED_IN"
"1645","975","127","EXHIBITED_IN"
"1646","975","214","EXHIBITED_IN"
"1647","975","362","EXHIBITED_IN"
"1648","975","225","EXHIBITED_IN"
"1649","975","94","EXHIBITED_IN"
"1650","975","193","EXHIBITED_IN"
"1651","975","407","EXHIBITED_IN"
"1652","937","214","EXHIBITED_IN"
"1653","937","193","EXHIBITED_IN"
"1654","937","152","EXHIBITED_IN"
"1655","937","314","EXHIBITED_IN"
"1656","937","52","EXHIBITED_IN"
"1657","937","420","EXHIBITED_IN"
"1658","937","172","EXHIBITED_IN"
"1659","937","173","EXHIBITED_IN"
"1660","793","214","EXHIBITED_IN"
"1661","793","435","EXHIBITED_IN"
"1662","793","300","EXHIBITED_IN"
"1663","793","144","EXHIBITED_IN"
"1664","793","340","EXHIBITED_IN"
"1665","793","327","EXHIBITED_IN"
"1666","793","174","EXHIBITED_IN"
"1667","793","443","EXHIBITED_IN"
"1668","867","214","EXHIBITED_IN"
"1669","867","127","EXHIBITED_IN"
"1670","867","203","EXHIBITED_IN"
"1671","867","325","EXHIBITED_IN"
"1672","867","84","EXHIBITED_IN"
"1673","867","340","EXHIBITED_IN"
"1674","867","329","EXHIBITED_IN"
"1675","867","172","EXHIBITED_IN"
"1676","712","493","EXHIBITED_IN"
"1677","712","84","EXHIBITED_IN"
"1678","712","405","EXHIBITED_IN"
"1679","712","172","EXHIBITED_IN"
"1680","712","173","EXHIBITED_IN"
"1681","712","174","EXHIBITED_IN"
"1682","712","486","EXHIBITED_IN"
"1683","712","199","EXHIBITED_IN"
"1684","991","464","EXHIBITED_IN"
"1685","991","402","EXHIBITED_IN"
"1686","991","335","EXHIBITED_IN"
"1687","991","246","EXHIBITED_IN"
"1688","991","334","EXHIBITED_IN"
"1689","991","303","EXHIBITED_IN"
"1690","991","338","EXHIBITED_IN"
"1691","991","64","EXHIBITED_IN"
"1692","1121","371","EXHIBITED_IN"
"1693","1121","302","EXHIBITED_IN"
"1694","1121","320","EXHIBITED_IN"
"1695","1121","172","EXHIBITED_IN"
"1696","1121","173","EXHIBITED_IN"
"1697","1121","150","EXHIBITED_IN"
"1698","1121","174","EXHIBITED_IN"
"1699","1121","272","EXHIBITED_IN"
"1700","1433","56","EXHIBITED_IN"
"1701","1433","171","EXHIBITED_IN"
"1702","1433","442","EXHIBITED_IN"
"1703","1433","268","EXHIBITED_IN"
"1704","1433","345","EXHIBITED_IN"
"1705","1433","188","EXHIBITED_IN"
"1706","1433","222","EXHIBITED_IN"
"1707","1433","270","EXHIBITED_IN"
"1708","1323","214","EXHIBITED_IN"
"1709","1323","308","EXHIBITED_IN"
"1710","1323","335","EXHIBITED_IN"
"1711","1323","338","EXHIBITED_IN"
"1712","1323","64","EXHIBITED_IN"
"1713","1323","412","EXHIBITED_IN"
"1714","1323","154","EXHIBITED_IN"
"1715","1301","214","EXHIBITED_IN"
"1716","1301","440","EXHIBITED_IN"
"1717","1301","331","EXHIBITED_IN"
"1718","1301","234","EXHIBITED_IN"
"1719","1301","412","EXHIBITED_IN"
"1720","1301","406","EXHIBITED_IN"
"1721","1301","235","EXHIBITED_IN"
"1722","847","214","EXHIBITED_IN"
"1723","847","55","EXHIBITED_IN"
"1724","847","198","EXHIBITED_IN"
"1725","847","42","EXHIBITED_IN"
"1726","847","53","EXHIBITED_IN"
"1727","847","52","EXHIBITED_IN"
"1728","847","41","EXHIBITED_IN"
"1729","1273","55","EXHIBITED_IN"
"1730","1273","198","EXHIBITED_IN"
"1731","1273","105","EXHIBITED_IN"
"1732","1273","172","EXHIBITED_IN"
"1733","1273","173","EXHIBITED_IN"
"1734","1273","132","EXHIBITED_IN"
"1735","1273","353","EXHIBITED_IN"
"1736","1269","198","EXHIBITED_IN"
"1737","1269","317","EXHIBITED_IN"
"1738","1269","53","EXHIBITED_IN"
"1739","1269","52","EXHIBITED_IN"
"1740","1269","423","EXHIBITED_IN"
"1741","1269","150","EXHIBITED_IN"
"1742","1269","174","EXHIBITED_IN"
"1743","694","198","EXHIBITED_IN"
"1744","694","153","EXHIBITED_IN"
"1745","694","156","EXHIBITED_IN"
"1746","694","93","EXHIBITED_IN"
"1747","694","104","EXHIBITED_IN"
"1748","694","150","EXHIBITED_IN"
"1749","694","58","EXHIBITED_IN"
"1750","986","120","EXHIBITED_IN"
"1751","986","156","EXHIBITED_IN"
"1752","986","209","EXHIBITED_IN"
"1753","986","193","EXHIBITED_IN"
"1755","986","147","EXHIBITED_IN"
"1756","986","178","EXHIBITED_IN"
"1757","725","214","EXHIBITED_IN"
"1758","725","55","EXHIBITED_IN"
"1759","725","368","EXHIBITED_IN"
"1760","725","194","EXHIBITED_IN"
"1761","725","266","EXHIBITED_IN"
"1762","725","96","EXHIBITED_IN"
"1763","1257","464","EXHIBITED_IN"
"1764","1257","185","EXHIBITED_IN"
"1765","1257","368","EXHIBITED_IN"
"1766","1257","343","EXHIBITED_IN"
"1767","1257","276","EXHIBITED_IN"
"1768","1257","407","EXHIBITED_IN"
"1769","1069","144","EXHIBITED_IN"
"1770","1069","224","EXHIBITED_IN"
"1771","1069","172","EXHIBITED_IN"
"1772","1069","173","EXHIBITED_IN"
"1773","1069","174","EXHIBITED_IN"
"1774","1069","393","EXHIBITED_IN"
"1775","927","224","EXHIBITED_IN"
"1776","927","369","EXHIBITED_IN"
"1777","927","151","EXHIBITED_IN"
"1778","927","262","EXHIBITED_IN"
"1779","927","323","EXHIBITED_IN"
"1780","927","178","EXHIBITED_IN"
"1781","1015","425","EXHIBITED_IN"
"1782","1015","173","EXHIBITED_IN"
"1783","1015","147","EXHIBITED_IN"
"1784","1015","174","EXHIBITED_IN"
"1785","1015","306","EXHIBITED_IN"
"1786","1015","448","EXHIBITED_IN"
"1787","970","349","EXHIBITED_IN"
"1788","970","156","EXHIBITED_IN"
"1789","970","437","EXHIBITED_IN"
"1790","970","321","EXHIBITED_IN"
"1791","970","331","EXHIBITED_IN"
"1792","970","120","EXHIBITED_IN"
"1793","764","405","EXHIBITED_IN"
"1794","764","332","EXHIBITED_IN"
"1795","764","333","EXHIBITED_IN"
"1796","764","331","EXHIBITED_IN"
"1797","764","187","EXHIBITED_IN"
"1798","764","53","EXHIBITED_IN"
"1799","1241","303","EXHIBITED_IN"
"1800","1241","64","EXHIBITED_IN"
"1801","1241","173","EXHIBITED_IN"
"1802","1241","147","EXHIBITED_IN"
"1803","1241","174","EXHIBITED_IN"
"1804","1241","306","EXHIBITED_IN"
"1805","1249","119","EXHIBITED_IN"
"1806","1249","464","EXHIBITED_IN"
"1807","1249","236","EXHIBITED_IN"
"1808","1249","152","EXHIBITED_IN"
"1809","1249","253","EXHIBITED_IN"
"1810","763","214","EXHIBITED_IN"
"1811","763","465","EXHIBITED_IN"
"1812","763","280","EXHIBITED_IN"
"1813","763","194","EXHIBITED_IN"
"1814","763","178","EXHIBITED_IN"
"1815","515","214","EXHIBITED_IN"
"1816","515","53","EXHIBITED_IN"
"1817","515","52","EXHIBITED_IN"
"1818","515","105","EXHIBITED_IN"
"1819","515","305","EXHIBITED_IN"
"1820","593","214","EXHIBITED_IN"
"1821","593","156","EXHIBITED_IN"
"1822","593","437","EXHIBITED_IN"
"1823","593","120","EXHIBITED_IN"
"1824","593","297","EXHIBITED_IN"
"1825","859","214","EXHIBITED_IN"
"1826","859","280","EXHIBITED_IN"
"1827","859","174","EXHIBITED_IN"
"1828","859","306","EXHIBITED_IN"
"1829","859","194","EXHIBITED_IN"
"1830","826","214","EXHIBITED_IN"
"1831","826","271","EXHIBITED_IN"
"1832","826","304","EXHIBITED_IN"
"1833","826","305","EXHIBITED_IN"
"1834","826","178","EXHIBITED_IN"
"1835","598","493","EXHIBITED_IN"
"1836","598","464","EXHIBITED_IN"
"1837","598","185","EXHIBITED_IN"
"1838","598","404","EXHIBITED_IN"
"1839","598","349","EXHIBITED_IN"
"1840","1221","55","EXHIBITED_IN"
"1841","1221","185","EXHIBITED_IN"
"1842","1221","349","EXHIBITED_IN"
"1843","1221","333","EXHIBITED_IN"
"1844","1221","327","EXHIBITED_IN"
"1845","739","464","EXHIBITED_IN"
"1846","739","185","EXHIBITED_IN"
"1847","739","335","EXHIBITED_IN"
"1848","739","338","EXHIBITED_IN"
"1849","739","96","EXHIBITED_IN"
"1850","1247","224","EXHIBITED_IN"
"1851","1247","47","EXHIBITED_IN"
"1852","1247","147","EXHIBITED_IN"
"1853","1247","150","EXHIBITED_IN"
"1854","1247","132","EXHIBITED_IN"
"1855","508","155","EXHIBITED_IN"
"1856","508","156","EXHIBITED_IN"
"1857","508","405","EXHIBITED_IN"
"1858","508","120","EXHIBITED_IN"
"1859","508","448","EXHIBITED_IN"
"1860","1320","101","EXHIBITED_IN"
"1861","1320","156","EXHIBITED_IN"
"1862","1320","437","EXHIBITED_IN"
"1863","1320","321","EXHIBITED_IN"
"1864","1320","388","EXHIBITED_IN"
"1865","513","101","EXHIBITED_IN"
"1866","513","49","EXHIBITED_IN"
"1867","513","82","EXHIBITED_IN"
"1868","513","233","EXHIBITED_IN"
"1869","513","96","EXHIBITED_IN"
"1870","783","476","EXHIBITED_IN"
"1871","783","133","EXHIBITED_IN"
"1872","783","349","EXHIBITED_IN"
"1873","783","156","EXHIBITED_IN"
"1874","783","120","EXHIBITED_IN"
"1875","902","349","EXHIBITED_IN"
"1876","902","156","EXHIBITED_IN"
"1877","902","120","EXHIBITED_IN"
"1878","902","388","EXHIBITED_IN"
"1879","902","140","EXHIBITED_IN"
"1880","1098","349","EXHIBITED_IN"
"1881","1098","446","EXHIBITED_IN"
"1882","1098","172","EXHIBITED_IN"
"1883","1098","173","EXHIBITED_IN"
"1884","1098","174","EXHIBITED_IN"
"1885","618","156","EXHIBITED_IN"
"1886","618","80","EXHIBITED_IN"
"1887","618","118","EXHIBITED_IN"
"1888","618","120","EXHIBITED_IN"
"1889","618","388","EXHIBITED_IN"
"1890","680","324","EXHIBITED_IN"
"1891","680","50","EXHIBITED_IN"
"1892","680","152","EXHIBITED_IN"
"1893","680","172","EXHIBITED_IN"
"1894","680","173","EXHIBITED_IN"
"1895","1030","321","EXHIBITED_IN"
"1896","1030","120","EXHIBITED_IN"
"1897","1030","214","EXHIBITED_IN"
"1898","1030","332","EXHIBITED_IN"
"1899","1030","326","EXHIBITED_IN"
"1900","527","332","EXHIBITED_IN"
"1901","527","333","EXHIBITED_IN"
"1902","527","331","EXHIBITED_IN"
"1903","527","330","EXHIBITED_IN"
"1904","527","298","EXHIBITED_IN"
"1905","893","332","EXHIBITED_IN"
"1906","893","333","EXHIBITED_IN"
"1907","893","327","EXHIBITED_IN"
"1908","893","106","EXHIBITED_IN"
"1909","893","448","EXHIBITED_IN"
"1910","926","332","EXHIBITED_IN"
"1911","926","333","EXHIBITED_IN"
"1912","926","330","EXHIBITED_IN"
"1913","926","128","EXHIBITED_IN"
"1914","926","329","EXHIBITED_IN"
"1915","1157","111","EXHIBITED_IN"
"1916","1157","64","EXHIBITED_IN"
"1917","1157","86","EXHIBITED_IN"
"1918","1157","174","EXHIBITED_IN"
"1919","1157","96","EXHIBITED_IN"
"1920","1333","53","EXHIBITED_IN"
"1921","1333","423","EXHIBITED_IN"
"1922","1333","420","EXHIBITED_IN"
"1923","1333","208","EXHIBITED_IN"
"1924","1333","191","EXHIBITED_IN"
"1925","1111","64","EXHIBITED_IN"
"1926","1111","407","EXHIBITED_IN"
"1927","1111","305","EXHIBITED_IN"
"1928","1111","174","EXHIBITED_IN"
"1929","1111","306","EXHIBITED_IN"
"1930","1215","52","EXHIBITED_IN"
"1931","1215","105","EXHIBITED_IN"
"1932","1215","305","EXHIBITED_IN"
"1933","1215","174","EXHIBITED_IN"
"1934","1215","306","EXHIBITED_IN"
"1935","626","172","EXHIBITED_IN"
"1936","626","173","EXHIBITED_IN"
"1937","626","257","EXHIBITED_IN"
"1938","626","233","EXHIBITED_IN"
"1939","626","147","EXHIBITED_IN"
"1940","878","172","EXHIBITED_IN"
"1941","878","173","EXHIBITED_IN"
"1942","878","174","EXHIBITED_IN"
"1943","878","67","EXHIBITED_IN"
"1944","878","297","EXHIBITED_IN"
"1945","1097","172","EXHIBITED_IN"
"1946","1097","173","EXHIBITED_IN"
"1947","1097","147","EXHIBITED_IN"
"1948","1097","150","EXHIBITED_IN"
"1949","1097","174","EXHIBITED_IN"
"1950","1329","172","EXHIBITED_IN"
"1951","1329","173","EXHIBITED_IN"
"1952","1329","174","EXHIBITED_IN"
"1953","1329","339","EXHIBITED_IN"
"1954","1329","244","EXHIBITED_IN"
"1955","1237","214","EXHIBITED_IN"
"1956","1237","146","EXHIBITED_IN"
"1957","1237","194","EXHIBITED_IN"
"1958","1237","178","EXHIBITED_IN"
"1959","645","214","EXHIBITED_IN"
"1960","645","55","EXHIBITED_IN"
"1961","645","53","EXHIBITED_IN"
"1962","645","52","EXHIBITED_IN"
"1963","988","493","EXHIBITED_IN"
"1964","988","411","EXHIBITED_IN"
"1965","988","349","EXHIBITED_IN"
"1966","988","388","EXHIBITED_IN"
"1967","1067","493","EXHIBITED_IN"
"1968","1067","147","EXHIBITED_IN"
"1969","1067","150","EXHIBITED_IN"
"1970","1067","132","EXHIBITED_IN"
"1971","1169","493","EXHIBITED_IN"
"1972","1169","394","EXHIBITED_IN"
"1973","1169","388","EXHIBITED_IN"
"1974","1169","406","EXHIBITED_IN"
"1975","1342","493","EXHIBITED_IN"
"1976","1342","459","EXHIBITED_IN"
"1977","1342","440","EXHIBITED_IN"
"1978","1342","406","EXHIBITED_IN"
"1979","999","464","EXHIBITED_IN"
"1980","999","185","EXHIBITED_IN"
"1981","999","53","EXHIBITED_IN"
"1982","999","420","EXHIBITED_IN"
"1983","857","53","EXHIBITED_IN"
"1984","857","420","EXHIBITED_IN"
"1985","857","233","EXHIBITED_IN"
"1986","857","422","EXHIBITED_IN"
"1987","1013","185","EXHIBITED_IN"
"1988","1013","335","EXHIBITED_IN"
"1989","1013","114","EXHIBITED_IN"
"1990","1013","338","EXHIBITED_IN"
"1991","1084","265","EXHIBITED_IN"
"1992","1084","156","EXHIBITED_IN"
"1993","1084","186","EXHIBITED_IN"
"1994","1084","399","EXHIBITED_IN"
"1995","1099","120","EXHIBITED_IN"
"1996","1099","156","EXHIBITED_IN"
"1997","1099","216","EXHIBITED_IN"
"1998","1099","191","EXHIBITED_IN"
"1999","689","428","EXHIBITED_IN"
"2000","689","303","EXHIBITED_IN"
"2001","689","172","EXHIBITED_IN"
"2002","689","173","EXHIBITED_IN"
"2003","906","210","EXHIBITED_IN"
"2004","906","297","EXHIBITED_IN"
"2005","906","220","EXHIBITED_IN"
"2006","906","43","EXHIBITED_IN"
"2007","900","60","EXHIBITED_IN"
"2008","900","492","EXHIBITED_IN"
"2009","900","152","EXHIBITED_IN"
"2010","900","326","EXHIBITED_IN"
"2011","1314","349","EXHIBITED_IN"
"2012","1314","156","EXHIBITED_IN"
"2013","1314","321","EXHIBITED_IN"
"2014","1314","120","EXHIBITED_IN"
"2015","551","156","EXHIBITED_IN"
"2016","551","321","EXHIBITED_IN"
"2017","551","173","EXHIBITED_IN"
"2018","551","120","EXHIBITED_IN"
"2019","920","156","EXHIBITED_IN"
"2020","920","332","EXHIBITED_IN"
"2021","920","395","EXHIBITED_IN"
"2022","920","120","EXHIBITED_IN"
"2023","977","156","EXHIBITED_IN"
"2024","977","120","EXHIBITED_IN"
"2025","977","473","EXHIBITED_IN"
"2026","977","326","EXHIBITED_IN"
"2027","1088","156","EXHIBITED_IN"
"2028","1088","437","EXHIBITED_IN"
"2029","1088","321","EXHIBITED_IN"
"2030","1088","120","EXHIBITED_IN"
"2031","1181","156","EXHIBITED_IN"
"2032","1181","335","EXHIBITED_IN"
"2033","1181","338","EXHIBITED_IN"
"2034","1181","179","EXHIBITED_IN"
"2035","1260","368","EXHIBITED_IN"
"2036","1260","193","EXHIBITED_IN"
"2037","1260","407","EXHIBITED_IN"
"2038","1260","96","EXHIBITED_IN"
"2039","882","190","EXHIBITED_IN"
"2040","882","333","EXHIBITED_IN"
"2041","882","331","EXHIBITED_IN"
"2042","882","329","EXHIBITED_IN"
"2043","886","332","EXHIBITED_IN"
"2044","886","333","EXHIBITED_IN"
"2045","886","331","EXHIBITED_IN"
"2046","886","297","EXHIBITED_IN"
"2047","523","152","EXHIBITED_IN"
"2048","523","334","EXHIBITED_IN"
"2049","523","172","EXHIBITED_IN"
"2050","523","173","EXHIBITED_IN"
"2051","550","152","EXHIBITED_IN"
"2052","550","167","EXHIBITED_IN"
"2053","550","174","EXHIBITED_IN"
"2054","550","388","EXHIBITED_IN"
"2055","1218","314","EXHIBITED_IN"
"2056","1218","53","EXHIBITED_IN"
"2057","1218","52","EXHIBITED_IN"
"2058","1218","105","EXHIBITED_IN"
"2059","1078","335","EXHIBITED_IN"
"2060","1078","334","EXHIBITED_IN"
"2061","1078","338","EXHIBITED_IN"
"2062","1078","179","EXHIBITED_IN"
"2063","710","37","EXHIBITED_IN"
"2064","710","172","EXHIBITED_IN"
"2065","710","173","EXHIBITED_IN"
"2066","710","468","EXHIBITED_IN"
"2067","710","172","EXHIBITED_IN"
"2068","710","173","EXHIBITED_IN"
"2069","710","147","EXHIBITED_IN"
"2070","710","354","EXHIBITED_IN"
"2071","1253","172","EXHIBITED_IN"
"2072","1253","173","EXHIBITED_IN"
"2073","1253","150","EXHIBITED_IN"
"2074","1253","174","EXHIBITED_IN"
"2075","1231","352","EXHIBITED_IN"
"2076","1231","147","EXHIBITED_IN"
"2077","1231","76","EXHIBITED_IN"
"2078","1231","178","EXHIBITED_IN"
"2079","1143","147","EXHIBITED_IN"
"2080","1143","150","EXHIBITED_IN"
"2081","1143","174","EXHIBITED_IN"
"2082","1143","336","EXHIBITED_IN"
"2083","846","132","EXHIBITED_IN"
"2084","846","342","EXHIBITED_IN"
"2085","846","341","EXHIBITED_IN"
"2086","846","58","EXHIBITED_IN"
"2087","971","359","EXHIBITED_IN"
"2088","971","156","EXHIBITED_IN"
"2089","971","405","EXHIBITED_IN"
"2090","956","232","EXHIBITED_IN"
"2091","956","437","EXHIBITED_IN"
"2092","956","333","EXHIBITED_IN"
"2093","635","214","EXHIBITED_IN"
"2094","635","144","EXHIBITED_IN"
"2095","635","143","EXHIBITED_IN"
"2096","706","214","EXHIBITED_IN"
"2097","706","203","EXHIBITED_IN"
"2098","706","261","EXHIBITED_IN"
"2099","994","214","EXHIBITED_IN"
"2100","994","305","EXHIBITED_IN"
"2101","994","266","EXHIBITED_IN"
"2102","845","214","EXHIBITED_IN"
"2103","845","194","EXHIBITED_IN"
"2104","845","266","EXHIBITED_IN"
"2105","773","214","EXHIBITED_IN"
"2106","773","297","EXHIBITED_IN"
"2107","773","96","EXHIBITED_IN"
"2108","1305","214","EXHIBITED_IN"
"2109","1305","109","EXHIBITED_IN"
"2110","1305","156","EXHIBITED_IN"
"2111","737","214","EXHIBITED_IN"
"2112","737","420","EXHIBITED_IN"
"2113","737","423","EXHIBITED_IN"
"2114","1191","214","EXHIBITED_IN"
"2115","1191","402","EXHIBITED_IN"
"2116","1191","66","EXHIBITED_IN"
"2117","729","214","EXHIBITED_IN"
"2118","729","61","EXHIBITED_IN"
"2119","729","96","EXHIBITED_IN"
"2120","858","493","EXHIBITED_IN"
"2121","858","118","EXHIBITED_IN"
"2122","858","305","EXHIBITED_IN"
"2123","810","79","EXHIBITED_IN"
"2124","810","140","EXHIBITED_IN"
"2125","810","78","EXHIBITED_IN"
"2126","1225","378","EXHIBITED_IN"
"2127","1225","349","EXHIBITED_IN"
"2128","1225","140","EXHIBITED_IN"
"2129","569","398","EXHIBITED_IN"
"2130","569","140","EXHIBITED_IN"
"2131","569","142","EXHIBITED_IN"
"2132","875","162","EXHIBITED_IN"
"2133","875","391","EXHIBITED_IN"
"2134","875","341","EXHIBITED_IN"
"2135","1192","455","EXHIBITED_IN"
"2136","1192","341","EXHIBITED_IN"
"2137","1192","135","EXHIBITED_IN"
"2138","577","36","EXHIBITED_IN"
"2139","577","342","EXHIBITED_IN"
"2140","577","58","EXHIBITED_IN"
"2141","1101","464","EXHIBITED_IN"
"2142","1101","405","EXHIBITED_IN"
"2143","1101","96","EXHIBITED_IN"
"2144","883","180","EXHIBITED_IN"
"2145","883","440","EXHIBITED_IN"
"2146","883","126","EXHIBITED_IN"
"2147","894","144","EXHIBITED_IN"
"2148","894","152","EXHIBITED_IN"
"2149","894","314","EXHIBITED_IN"
"2150","693","185","EXHIBITED_IN"
"2151","693","111","EXHIBITED_IN"
"2152","693","303","EXHIBITED_IN"
"2153","1149","185","EXHIBITED_IN"
"2154","1149","96","EXHIBITED_IN"
"2155","1149","220","EXHIBITED_IN"
"2156","659","488","EXHIBITED_IN"
"2157","659","181","EXHIBITED_IN"
"2158","659","207","EXHIBITED_IN"
"2159","670","224","EXHIBITED_IN"
"2160","670","108","EXHIBITED_IN"
"2161","670","475","EXHIBITED_IN"
"2162","1291","224","EXHIBITED_IN"
"2163","1291","248","EXHIBITED_IN"
"2164","1291","349","EXHIBITED_IN"
"2165","1108","271","EXHIBITED_IN"
"2166","1108","178","EXHIBITED_IN"
"2167","1108","140","EXHIBITED_IN"
"2168","835","226","EXHIBITED_IN"
"2169","835","96","EXHIBITED_IN"
"2170","835","326","EXHIBITED_IN"
"2171","1182","47","EXHIBITED_IN"
"2172","1182","349","EXHIBITED_IN"
"2173","1182","386","EXHIBITED_IN"
"2174","828","47","EXHIBITED_IN"
"2175","828","156","EXHIBITED_IN"
"2176","828","118","EXHIBITED_IN"
"2177","1233","349","EXHIBITED_IN"
"2178","1233","373","EXHIBITED_IN"
"2179","1233","417","EXHIBITED_IN"
"2180","622","156","EXHIBITED_IN"
"2181","622","174","EXHIBITED_IN"
"2182","622","306","EXHIBITED_IN"
"2183","631","156","EXHIBITED_IN"
"2184","631","120","EXHIBITED_IN"
"2185","631","406","EXHIBITED_IN"
"2186","637","156","EXHIBITED_IN"
"2187","637","118","EXHIBITED_IN"
"2188","637","403","EXHIBITED_IN"
"2189","1210","156","EXHIBITED_IN"
"2190","1210","118","EXHIBITED_IN"
"2191","1210","405","EXHIBITED_IN"
"2192","1214","156","EXHIBITED_IN"
"2193","1214","97","EXHIBITED_IN"
"2194","1214","120","EXHIBITED_IN"
"2195","1259","156","EXHIBITED_IN"
"2196","1259","321","EXHIBITED_IN"
"2197","1259","120","EXHIBITED_IN"
"2198","895","323","EXHIBITED_IN"
"2199","895","192","EXHIBITED_IN"
"2200","895","322","EXHIBITED_IN"
"2201","1049","165","EXHIBITED_IN"
"2202","1049","96","EXHIBITED_IN"
"2203","1049","487","EXHIBITED_IN"
"2204","1178","279","EXHIBITED_IN"
"2205","1178","401","EXHIBITED_IN"
"2206","1178","86","EXHIBITED_IN"
"2207","605","414","EXHIBITED_IN"
"2208","605","174","EXHIBITED_IN"
"2209","605","433","EXHIBITED_IN"
"2210","1180","332","EXHIBITED_IN"
"2211","1180","331","EXHIBITED_IN"
"2212","1180","252","EXHIBITED_IN"
"2213","1025","332","EXHIBITED_IN"
"2214","1025","395","EXHIBITED_IN"
"2215","1025","251","EXHIBITED_IN"
"2216","531","332","EXHIBITED_IN"
"2217","531","333","EXHIBITED_IN"
"2218","531","330","EXHIBITED_IN"
"2219","884","333","EXHIBITED_IN"
"2220","884","331","EXHIBITED_IN"
"2221","884","450","EXHIBITED_IN"
"2222","839","331","EXHIBITED_IN"
